"ProductKey","CurrencyAlternateKey","OrderDateKey","OrderQuantity","UnitPrice","SecretCode","FIRST_NAME","LAST_NAME"
"313","AUD","20110528","1","3578,27","","Moore","Natalie"
"231","AUD","20130219","1","49,99","","Moore","Natalie"
"376","AUD","20130219","1","2443,35","","Moore","Natalie"
"540","AUD","20130219","1","32,60","","Moore","Natalie"
"564","AUD","20130214","1","2384,07","","Moore","Nathan"
"381","AUD","20121211","1","1000,4375","","Moore","Olivia"
"356","AUD","20120812","1","2071,4196","","Moore","Thomas"
"311","AUD","20111209","1","3578,27","","Morcos","Hany"
"369","AUD","20120405","1","2443,35","","Moreno","Beth"
"343","AUD","20120707","1","782,99","","Moreno","Bruce"
"356","AUD","20121025","1","2071,4196","","Moreno","Dana"
"354","AUD","20120416","1","2071,4196","","Moreno","Felicia"
"373","AUD","20120105","1","2181,5625","","Moreno","Hector"
"539","AUD","20130202","1","24,99","","Moreno","Janet"
"375","AUD","20120613","1","2181,5625","","Moreno","Jessie"
"347","AUD","20110119","1","3399,99","","Moreno","Jimmy"
"312","AUD","20110207","1","3578,27","","Moreno","Krista"
"369","AUD","20120701","1","2443,35","","Moreno","Kristi"
"471","AUD","20130105","1","63,50","","Moreno","Larry"
"477","AUD","20130105","1","4,99","","Moreno","Larry"
"479","AUD","20130105","1","8,99","","Moreno","Larry"
"574","AUD","20130105","1","2384,07","","Moreno","Larry"
"310","AUD","20110711","1","3578,27","","Moreno","Latasha"
"352","AUD","20121111","1","2071,4196","","Moreno","Lori"
"377","AUD","20120601","1","2181,5625","","Moreno","Mallory"
"360","AUD","20120416","1","2049,0982","","Moreno","Marc"
"360","AUD","20121004","1","2049,0982","","Moreno","Meghan"
"373","AUD","20120704","1","2181,5625","","Moreno","Monique"
"360","AUD","20121122","1","2049,0982","","Moreno","Naomi"
"310","AUD","20110525","1","3578,27","","Moreno","Pedro"
"377","AUD","20111231","1","2181,5625","","Moreno","Roberto"
"313","AUD","20110823","1","3578,27","","Moreno","Robin"
"314","AUD","20110903","1","3578,27","","Moreno","Roy"
"314","AUD","20110925","1","3578,27","","Moreno","Tabitha"
"342","AUD","20110820","1","699,0982","","Morgan","Carlos"
"358","AUD","20120617","1","2049,0982","","Morgan","Sara"
"321","AUD","20120504","1","782,99","","Morris","Isaac"
"370","AUD","20120725","1","2443,35","","Moyer","Mario"
"371","AUD","20120709","1","2181,5625","","Munoz","Alfredo"
"349","AUD","20111106","1","3374,99","","Munoz","Audrey"
"312","AUD","20110303","1","3578,27","","Munoz","Carolyn"
"360","AUD","20120102","1","2049,0982","","Munoz","Casey"
"354","AUD","20120722","1","2071,4196","","Munoz","Cheryl"
"360","AUD","20120421","1","2049,0982","","Munoz","Craig"
"369","AUD","20120817","1","2443,35","","Munoz","Darren"
"344","AUD","20110203","1","3399,99","","Munoz","Deanna"
"359","AUD","20130107","1","2294,99","","Munoz","Deanna"
"487","AUD","20130107","1","54,99","","Munoz","Deanna"
"488","AUD","20130107","1","53,99","","Munoz","Deanna"
"352","AUD","20120616","1","2071,4196","","Munoz","Ebony"
"314","AUD","20110913","1","3578,27","","Munoz","Gloria"
"368","AUD","20121210","1","2443,35","","Mu?oz","Jaime"
"368","AUD","20120819","1","2443,35","","Munoz","Kendra"
"350","AUD","20111023","1","3374,99","","Munoz","Latasha"
"352","AUD","20120718","1","2071,4196","","Munoz","Meredith"
"375","AUD","20120912","1","2181,5625","","Munoz","Monique"
"373","AUD","20121203","1","2181,5625","","Munoz","Natasha"
"379","AUD","20120814","1","2181,5625","","Mu?oz","Pedro"
"362","AUD","20120814","1","2049,0982","","Munoz","Robyn"
"344","AUD","20110729","1","3399,99","","Mu?oz","Ruben"
"217","AUD","20130127","1","34,99","","Mu?oz","Ruben"
"359","AUD","20130127","1","2294,99","","Mu?oz","Ruben"
"477","AUD","20130127","1","4,99","","Mu?oz","Ruben"
"478","AUD","20130127","1","9,99","","Mu?oz","Ruben"
"485","AUD","20130127","1","21,98","","Mu?oz","Ruben"
"329","AUD","20121130","1","782,99","","Munoz","Sheila"
"375","AUD","20120811","1","2181,5625","","Munoz","Tanya"
"352","AUD","20120713","1","2071,4196","","Munoz","Theresa"
"312","AUD","20110617","1","3578,27","","Murphy","Alexa"
"368","AUD","20120902","1","2443,35","","Murphy","Grace"
"381","AUD","20120404","1","1000,4375","","Murphy","Jill"
"332","AUD","20110630","1","699,0982","","Murphy","Seth"
"369","AUD","20120302","1","2443,35","","Nara","Cedric"
"346","AUD","20110903","1","3399,99","","Nara","Clayton"
"314","AUD","20110921","1","3578,27","","Nara","Cristina"
"377","AUD","20120218","1","2181,5625","","Nara","Dale"
"370","AUD","20120317","1","2443,35","","Nara","Dawn"
"314","AUD","20110411","1","3578,27","","Nara","Dustin"
"351","AUD","20110404","1","3374,99","","Nara","Edwin"
"362","AUD","20120416","1","2049,0982","","Nara","Grant"
"325","AUD","20120722","1","782,99","","Nara","Gregory"
"347","AUD","20111014","1","3399,99","","Nara","Jaclyn"
"312","AUD","20110615","1","3578,27","","Nara","Johnny"
"342","AUD","20110910","1","699,0982","","Nara","Karla"
"385","AUD","20120115","1","1000,4375","","Nara","Katrina"
"382","AUD","20130218","1","1120,49","","Nara","Katrina"
"389","AUD","20120502","1","1000,4375","","Nara","Kelsey"
"313","AUD","20110514","1","3578,27","","Nara","Latoya"
"372","AUD","20121230","1","2443,35","","Nara","Latoya"
"477","AUD","20121230","1","4,99","","Nara","Latoya"
"479","AUD","20121230","1","8,99","","Nara","Latoya"
"314","AUD","20110721","1","3578,27","","Nara","Priscilla"
"217","AUD","20130115","1","34,99","","Nara","Priscilla"
"477","AUD","20130115","1","4,99","","Nara","Priscilla"
"479","AUD","20130115","1","8,99","","Nara","Priscilla"
"605","AUD","20130115","1","539,99","","Nara","Priscilla"
"314","AUD","20110621","1","3578,27","","Nara","Sharon"
"376","AUD","20130204","1","2443,35","","Nara","Sharon"
"479","AUD","20130204","1","8,99","","Nara","Sharon"
"375","AUD","20120125","1","2181,5625","","Nara","Tara"
"314","AUD","20110223","1","3578,27","","Nara","Tony"
"376","AUD","20130208","1","2443,35","","Nara","Tony"
"477","AUD","20130208","1","4,99","","Nara","Tony"
"479","AUD","20130208","1","8,99","","Nara","Tony"
"487","AUD","20130208","1","54,99","","Nara","Tony"
"217","AUD","20130207","1","34,99","","Nara","Tonya"
"528","AUD","20130207","1","4,99","","Nara","Tonya"
"536","AUD","20130207","1","29,99","","Nara","Tonya"
"379","AUD","20121117","1","2181,5625","","Nara","Willie"
"314","AUD","20110319","1","3578,27","","Nath","Carly"
"381","AUD","20120121","1","1000,4375","","Nath","Cassie"
"217","AUD","20130113","1","34,99","","Nath","Cassie"
"384","AUD","20130113","1","1120,49","","Nath","Cassie"
"350","AUD","20110710","1","3374,99","","Nath","Dawn"
"348","AUD","20110215","1","3374,99","","Nath","Jaime"
"379","AUD","20120819","1","2181,5625","","Nath","Katie"
"330","AUD","20110901","1","699,0982","","Nath","Louis"
"350","AUD","20110226","1","3374,99","","Nath","Michele"
"353","AUD","20130203","1","2319,99","","Nath","Michele"
"463","AUD","20130203","1","24,49","","Nath","Michele"
"477","AUD","20130203","1","4,99","","Nath","Michele"
"478","AUD","20130203","1","9,99","","Nath","Michele"
"489","AUD","20130203","1","53,99","","Nath","Michele"
"354","AUD","20120926","1","2071,4196","","Nath","Omar"
"377","AUD","20120812","1","2181,5625","","Nath","Rafael"
"348","AUD","20111227","1","3374,99","","Nath","Ricardo"
"312","AUD","20110607","1","3578,27","","Nath","Tasha"
"375","AUD","20120616","1","2181,5625","","Natsuhara","Tony"
"370","AUD","20120130","1","2443,35","","Navarro","Albert"
"314","AUD","20110411","1","3578,27","","Navarro","Bruce"
"345","AUD","20110417","1","3399,99","","Navarro","Carolyn"
"357","AUD","20130126","1","2319,99","","Navarro","Carolyn"
"314","AUD","20110904","1","3578,27","","Navarro","Casey"
"362","AUD","20120618","1","2049,0982","","Navarro","Cheryl"
"484","AUD","20130131","1","7,95","","Navarro","Dana"
"370","AUD","20121212","1","2443,35","","Navarro","Eddie"
"356","AUD","20120808","1","2071,4196","","Navarro","Javier"
"314","AUD","20110708","1","3578,27","","Navarro","Jonathon"
"334","AUD","20110819","1","699,0982","","Navarro","Julio"
"314","AUD","20110804","1","3578,27","","Navarro","Kathleen"
"584","AUD","20130124","1","539,99","","Navarro","Kathleen"
"371","AUD","20120323","1","2181,5625","","Navarro","Kellie"
"336","AUD","20110517","1","699,0982","","Navarro","Kristine"
"477","AUD","20130211","1","4,99","","Navarro","Kristy"
"478","AUD","20130211","1","9,99","","Navarro","Kristy"
"482","AUD","20130211","1","8,99","","Navarro","Kristy"
"485","AUD","20130211","1","21,98","","Navarro","Kristy"
"349","AUD","20110416","1","3374,99","","Navarro","Latasha"
"370","AUD","20121105","1","2443,35","","Navarro","Leslie"
"377","AUD","20121114","1","2181,5625","","Navarro","Mallory"
"349","AUD","20110731","1","3374,99","","Navarro","Melinda"
"363","AUD","20130107","1","2294,99","","Navarro","Melinda"
"360","AUD","20121217","1","2049,0982","","Navarro","Renee"
"379","AUD","20120310","1","2181,5625","","Navarro","Sheila"
"352","AUD","20120308","1","2071,4196","","Navarro","Stacy"
"312","AUD","20111215","1","3578,27","","Navarro","Theresa"
"320","AUD","20110327","1","699,0982","","Navarro","Tyrone"
"528","AUD","20130214","1","4,99","","Naz?rio de Lima","Ronaldo Lu?s"
"352","AUD","20120617","1","2071,4196","","Nelson","Carol"
"334","AUD","20110515","1","699,0982","","Nelson","Fernando"
"358","AUD","20120603","1","2049,0982","","Nelson","Mary"
"314","AUD","20110210","1","3578,27","","Nelson","Sophia"
"536","AUD","20130130","1","29,99","","Nelson","Sophia"
"588","AUD","20130130","1","769,49","","Nelson","Sophia"
"321","AUD","20120107","1","782,99","","Ortega","Alfredo"
"358","AUD","20120419","1","2049,0982","","Ortega","Anne"
"312","AUD","20110831","1","3578,27","","Ortega","Danny"
"387","AUD","20120329","1","1000,4375","","Ortega","Dwayne"
"379","AUD","20120610","1","2181,5625","","Ortega","Eddie"
"313","AUD","20110816","1","3578,27","","Ortega","Gloria"
"345","AUD","20110716","1","3399,99","","Ortega","Janet"
"310","AUD","20110203","1","3578,27","","Ortega","Jessie"
"314","AUD","20111023","1","3578,27","","Ortega","Jill"
"312","AUD","20110421","1","3578,27","","Ortega","Joanna"
"347","AUD","20110904","1","3399,99","","Ortega","Julio"
"358","AUD","20120103","1","2049,0982","","Ortega","Lance"
"373","AUD","20121011","1","2181,5625","","Ortega","Latasha"
"350","AUD","20110728","1","3374,99","","Ortega","Linda"
"370","AUD","20120719","1","2443,35","","Ortega","Max"
"379","AUD","20120409","1","2181,5625","","Ortega","Meghan"
"358","AUD","20111229","1","2049,0982","","Ortega","Monique"
"325","AUD","20120528","1","782,99","","Ortega","Reginald"
"343","AUD","20120404","1","782,99","","Ortega","Shannon"
"356","AUD","20120228","1","2071,4196","","Ortega","Tyrone"
"352","AUD","20120411","1","2071,4196","","Pais","Wilson"
"310","AUD","20110107","1","3578,27","","Pal","Casey"
"314","AUD","20110530","1","3578,27","","Pal","Christine"
"378","AUD","20130125","1","2443,35","","Pal","Christine"
"471","AUD","20130125","1","63,50","","Pal","Christine"
"529","AUD","20130125","1","3,99","","Pal","Christine"
"540","AUD","20130125","1","32,60","","Pal","Christine"
"311","AUD","20110720","1","3578,27","","Pal","Christy"
"369","AUD","20120821","1","2443,35","","Pal","Donna"
"480","AUD","20130221","1","2,29","","Pal","Drew"
"529","AUD","20130221","1","3,99","","Pal","Drew"
"335","AUD","20120709","1","782,99","","Pal","Dustin"
"467","AUD","20130121","1","24,49","","Pal","Gilbert"
"489","AUD","20130121","1","53,99","","Pal","Gilbert"
"529","AUD","20130121","1","3,99","","Pal","Gilbert"
"538","AUD","20130121","1","21,49","","Pal","Gilbert"
"584","AUD","20130121","1","539,99","","Pal","Gilbert"
"389","AUD","20120619","1","1000,4375","","Pal","Kara"
"335","AUD","20120614","1","782,99","","Pal","Lacey"
"313","AUD","20110222","1","3578,27","","Pal","Mitchell"
"354","AUD","20120313","1","2071,4196","","Pal","Mohamed"
"528","AUD","20130205","1","4,99","","Pal","Peter"
"537","AUD","20130205","1","35,00","","Pal","Peter"
"371","AUD","20120111","1","2181,5625","","Pal","Sheena"
"356","AUD","20120323","1","2071,4196","","Pal","Tamara"
"314","AUD","20110722","1","3578,27","","Parker","Evan"
"377","AUD","20120131","1","2181,5625","","Parker","Gabriella"
"480","AUD","20130202","1","2,29","","Parker","Mason"
"529","AUD","20130202","1","3,99","","Parker","Mason"
"368","AUD","20120611","1","2443,35","","Parker","Timothy"
"354","AUD","20121220","1","2071,4196","","Patel","Abby"
"325","AUD","20121110","1","782,99","","Patel","Deanna"
"313","AUD","20110419","1","3578,27","","Patel","Douglas"
"377","AUD","20121218","1","2181,5625","","Patel","Harold"
"337","AUD","20120802","1","782,99","","Patel","Jillian"
"477","AUD","20130210","1","4,99","","Patel","Jillian"
"479","AUD","20130210","1","8,99","","Patel","Jillian"
"491","AUD","20130210","1","53,99","","Patel","Jillian"
"605","AUD","20130210","1","539,99","","Patel","Jillian"
"387","AUD","20121220","1","1000,4375","","Patel","Monica"
"313","AUD","20110917","1","3578,27","","Patel","Ruben"
"477","AUD","20121230","1","4,99","","Patel","Ruben"
"479","AUD","20121230","1","8,99","","Patel","Ruben"
"584","AUD","20121230","1","539,99","","Patel","Ruben"
"383","AUD","20120629","1","1000,4375","","Patel","Stanley"
"335","AUD","20120828","1","782,99","","Patel","Summer"
"340","AUD","20110912","1","699,0982","","Patel","Toni"
"370","AUD","20121128","1","2443,35","","Patel","Whitney"
"348","AUD","20111022","1","3374,99","","Patterson","Antonio"
"310","AUD","20110726","1","3578,27","","Patterson","Ashley"
"354","AUD","20121011","1","2071,4196","","Patterson","Jennifer"
"490","AUD","20130212","1","53,99","","Patterson","Jordan"
"348","AUD","20110616","1","3374,99","","Patterson","Kyle"
"225","AUD","20121229","1","8,99","","Patterson","Kyle"
"363","AUD","20121229","1","2294,99","","Patterson","Kyle"
"477","AUD","20121229","1","4,99","","Patterson","Kyle"
"478","AUD","20121229","1","9,99","","Patterson","Kyle"
"352","AUD","20120210","1","2071,4196","","Patterson","Melissa"
"314","AUD","20110116","1","3578,27","","Perez","Arthur"
"351","AUD","20110904","1","3374,99","","Perez","Brenda"
"354","AUD","20121021","1","2071,4196","","Perez","Bryant"
"354","AUD","20120609","1","2071,4196","","Perez","Carmen"
"385","AUD","20120424","1","1000,4375","","Perez","Ebony"
"356","AUD","20120926","1","2071,4196","","Perez","Evelyn"
"375","AUD","20120125","1","2181,5625","","Perez","Geoffrey"
"339","AUD","20120828","1","782,99","","Perez","Henry"
"369","AUD","20120703","1","2443,35","","Perez","Ivan"
"356","AUD","20120904","1","2071,4196","","Perez","Joe"
"311","AUD","20110208","1","3578,27","","Perez","Joel"
"312","AUD","20111101","1","3578,27","","Perez","Johnathan"
"326","AUD","20110522","1","699,0982","","Perez","Kevin"
"358","AUD","20121226","1","2049,0982","","Perez","Kyle"
"311","AUD","20110824","1","3578,27","","Perez","Martin"
"320","AUD","20111216","1","699,0982","","Perez","Molly"
"387","AUD","20120814","1","1000,4375","","Perez","Patricia"
"480","AUD","20130210","1","2,29","","Perez","Preston"
"342","AUD","20111210","1","699,0982","","Perez","Ronald"
"486","AUD","20130219","1","159,00","","Perez","Ross"
"341","AUD","20121225","1","782,99","","Perez","Virginia"
"362","AUD","20120214","1","2049,0982","","Perry","Gavin"
"312","AUD","20110401","1","3578,27","","Perry","Maria"
"354","AUD","20120507","1","2071,4196","","Peterson","Juan"
"310","AUD","20110607","1","3578,27","","Phillips","Jeremy"
"375","AUD","20120803","1","2181,5625","","Powell","Adam"
"375","AUD","20120803","1","2181,5625","","Powell","Alexis"
"351","AUD","20110210","1","3374,99","","Powell","Jeremy"
"311","AUD","20110809","1","3578,27","","Powell","Kaitlyn"
"314","AUD","20111227","1","3578,27","","Powell","Rachel"
"310","AUD","20110511","1","3578,27","","Powell","Thomas"
"372","AUD","20130109","1","2443,35","","Powell","Thomas"
"329","AUD","20121027","1","782,99","","Powell","Trevor"
"358","AUD","20120919","1","2049,0982","","Prasad","Arthur"
"479","AUD","20130125","1","8,99","","Prasad","Arthur"
"572","AUD","20130125","1","742,35","","Prasad","Arthur"
"310","AUD","20110729","1","3578,27","","Prasad","Carmen"
"369","AUD","20120701","1","2443,35","","Prasad","Cesar"
"382","AUD","20130131","1","1120,49","","Prasad","Cesar"
"477","AUD","20130131","1","4,99","","Prasad","Cesar"
"479","AUD","20130131","1","8,99","","Prasad","Cesar"
"373","AUD","20121103","1","2181,5625","","Prasad","Ebony"
"362","AUD","20121221","1","2049,0982","","Prasad","George"
"222","AUD","20130207","1","34,99","","Prasad","Gerald"
"528","AUD","20130207","1","4,99","","Prasad","Gerald"
"535","AUD","20130207","1","24,99","","Prasad","Gerald"
"371","AUD","20121108","1","2181,5625","","Prasad","Henry"
"350","AUD","20110613","1","3374,99","","Prasad","Jarrod"
"322","AUD","20110627","1","699,0982","","Prasad","Levi"
"311","AUD","20110821","1","3578,27","","Prasad","Meagan"
"310","AUD","20111208","1","3578,27","","Prasad","Preston"
"325","AUD","20120914","1","782,99","","Prasad","Tabitha"
"368","AUD","20121206","1","2443,35","","Price","Deb"
"369","AUD","20120517","1","2443,35","","Price","Ian"
"312","AUD","20110323","1","3578,27","","Price","Isabella"
"387","AUD","20120528","1","1000,4375","","Price","Megan"
"354","AUD","20121121","1","2071,4196","","Price","Trevor"
"311","AUD","20110618","1","3578,27","","Rai","Brad"
"369","AUD","20120324","1","2443,35","","Rai","Brendan"
"360","AUD","20121103","1","2049,0982","","Rai","Calvin"
"345","AUD","20110117","1","3399,99","","Rai","Clarence"
"353","AUD","20130116","1","2319,99","","Rai","Clarence"
"485","AUD","20130116","1","21,98","","Rai","Clarence"
"310","AUD","20111029","1","3578,27","","Rai","Clayton"
"362","AUD","20120108","1","2049,0982","","Rai","Grant"
"358","AUD","20120608","1","2049,0982","","Rai","Johnny"
"342","AUD","20110226","1","699,0982","","Rai","Karl"
"370","AUD","20121225","1","2443,35","","Rai","Melvin"
"214","AUD","20121230","1","34,99","","Rai","Melvin"
"384","AUD","20121230","1","1120,49","","Rai","Melvin"
"488","AUD","20121230","1","53,99","","Rai","Melvin"
"529","AUD","20121230","1","3,99","","Rai","Melvin"
"539","AUD","20121230","1","24,99","","Rai","Melvin"
"331","AUD","20120607","1","782,99","","Rai","Michele"
"352","AUD","20121024","1","2071,4196","","Rai","Raul"
"312","AUD","20111018","1","3578,27","","Rai","Sharon"
"368","AUD","20121030","1","2443,35","","Rai","Tasha"
"381","AUD","20120913","1","1000,4375","","Rai","Terrence"
"383","AUD","20121214","1","1000,4375","","Rai","Tonya"
"311","AUD","20110322","1","3578,27","","Rai","Tracy"
"354","AUD","20120909","1","2071,4196","","Rai","Willie"
"312","AUD","20110206","1","3578,27","","Raje","Ashlee"
"311","AUD","20111204","1","3578,27","","Raje","Bonnie"
"360","AUD","20121123","1","2049,0982","","Raje","Carly"
"368","AUD","20120626","1","2443,35","","Raje","Christy"
"312","AUD","20110711","1","3578,27","","Raje","Colleen"
"311","AUD","20110417","1","3578,27","","Raje","Cristina"
"354","AUD","20120115","1","2071,4196","","Raje","Derek"
"351","AUD","20110131","1","3374,99","","Raje","Gilbert"
"217","AUD","20130204","1","34,99","","Raje","Gilbert"
"353","AUD","20130204","1","2319,99","","Raje","Gilbert"
"528","AUD","20130204","1","4,99","","Raje","Gilbert"
"537","AUD","20130204","1","35,00","","Raje","Gilbert"
"368","AUD","20121012","1","2443,35","","Raje","Grant"
"358","AUD","20120823","1","2049,0982","","Raje","Johnny"
"564","AUD","20130102","1","2384,07","","Raje","Kelli"
"354","AUD","20121002","1","2071,4196","","Raje","Kurt"
"356","AUD","20120128","1","2071,4196","","Raje","Lacey"
"311","AUD","20111115","1","3578,27","","Raje","Lindsay"
"385","AUD","20120319","1","1000,4375","","Raje","Lindsey"
"382","AUD","20130216","1","1120,49","","Raje","Lindsey"
"332","AUD","20110618","1","699,0982","","Raje","Louis"
"314","AUD","20111125","1","3578,27","","Raje","Mario"
"373","AUD","20120826","1","2181,5625","","Raje","Misty"
"354","AUD","20120409","1","2071,4196","","Raje","Rafael"
"313","AUD","20110512","1","3578,27","","Raje","Terrence"
"376","AUD","20130106","1","2443,35","","Raje","Terrence"
"479","AUD","20130106","1","8,99","","Raje","Terrence"
"479","AUD","20130128","1","8,99","","Raje","Terry"
"573","AUD","20130128","1","2384,07","","Raje","Terry"
"354","AUD","20120707","1","2071,4196","","Raji","Andres"
"377","AUD","20120904","1","2181,5625","","Raji","Arturo"
"373","AUD","20120705","1","2181,5625","","Raji","Brad"
"313","AUD","20110411","1","3578,27","","Raji","Bradley"
"360","AUD","20120626","1","2049,0982","","Raji","Brendan"
"310","AUD","20110822","1","3578,27","","Raji","Carl"
"373","AUD","20121123","1","2181,5625","","Raji","Damien"
"313","AUD","20111018","1","3578,27","","Raji","Dawn"
"354","AUD","20121022","1","2071,4196","","Raji","Jaime"
"348","AUD","20110921","1","3374,99","","Raji","Kate"
"314","AUD","20101231","1","3578,27","","Raji","Katrina"
"360","AUD","20120614","1","2049,0982","","Raji","Kelli"
"314","AUD","20110508","1","3578,27","","Raji","Lindsey"
"214","AUD","20130109","1","34,99","","Raji","Lindsey"
"372","AUD","20130109","1","2443,35","","Raji","Lindsey"
"352","AUD","20121008","1","2071,4196","","Raji","Michele"
"311","AUD","20110104","1","3578,27","","Raji","Misty"
"352","AUD","20121030","1","2071,4196","","Raji","Omar"
"311","AUD","20110511","1","3578,27","","Raji","Sheena"
"217","AUD","20130116","1","34,99","","Raji","Sheena"
"372","AUD","20130116","1","2443,35","","Raji","Sheena"
"477","AUD","20130116","1","4,99","","Raji","Sheena"
"479","AUD","20130116","1","8,99","","Raji","Sheena"
"312","AUD","20110302","1","3578,27","","Raji","Tammy"
"354","AUD","20121118","1","2071,4196","","Raji","Terry"
"337","AUD","20121008","1","782,99","","Raji","Warren"
"343","AUD","20120410","1","782,99","","Raji","Wayne"
"346","AUD","20110428","1","3399,99","","Raji","Willie"
"361","AUD","20130109","1","2294,99","","Raji","Willie"
"480","AUD","20130109","1","2,29","","Raji","Willie"
"484","AUD","20130109","1","7,95","","Raji","Willie"
"528","AUD","20130109","1","4,99","","Raji","Willie"
"537","AUD","20130109","1","35,00","","Raji","Willie"
"356","AUD","20121009","1","2071,4196","","Raman","Abby"
"217","AUD","20130221","1","34,99","","Raman","Allen"
"529","AUD","20130221","1","3,99","","Raman","Allen"
"538","AUD","20130221","1","21,49","","Raman","Allen"
"368","AUD","20120901","1","2443,35","","Raman","Arthur"
"228","AUD","20130201","1","49,99","","Raman","Brandy"
"368","AUD","20120628","1","2443,35","","Raman","Brett"
"345","AUD","20110919","1","3399,99","","Raman","Candace"
"375","AUD","20120925","1","2181,5625","","Raman","C?sar"
"356","AUD","20121217","1","2071,4196","","Raman","Cindy"
"352","AUD","20121107","1","2071,4196","","Raman","Geoffrey"
"358","AUD","20120711","1","2049,0982","","Raman","Jay"
"360","AUD","20121119","1","2049,0982","","Raman","Jermaine"
"313","AUD","20111221","1","3578,27","","Raman","Mayra"
"354","AUD","20121023","1","2071,4196","","Raman","Meagan"
"310","AUD","20110324","1","3578,27","","Raman","Michele"
"313","AUD","20110221","1","3578,27","","Raman","Patricia"
"376","AUD","20130105","1","2443,35","","Raman","Patricia"
"313","AUD","20110807","1","3578,27","","Raman","Raymond"
"313","AUD","20110116","1","3578,27","","Raman","Roy"
"352","AUD","20121028","1","2071,4196","","Raman","Ruben"
"370","AUD","20120105","1","2443,35","","Raman","Ruth"
"314","AUD","20110130","1","3578,27","","Raman","Shane"
"336","AUD","20111203","1","699,0982","","Raman","Summer"
"358","AUD","20120714","1","2049,0982","","Ramirez","Cole"
"351","AUD","20110829","1","3374,99","","Ramirez","Isaiah"
"383","AUD","20120901","1","1000,4375","","Ramirez","Mason"
"313","AUD","20110927","1","3578,27","","Ramirez","Olivia"
"314","AUD","20111112","1","3578,27","","Ramos","Alfredo"
"351","AUD","20111025","1","3374,99","","Ramos","Audrey"
"360","AUD","20120919","1","2049,0982","","Ramos","Briana"
"352","AUD","20120904","1","2071,4196","","Ramos","Byron"
"310","AUD","20110426","1","3578,27","","Ramos","Carolyn"
"530","AUD","20130221","1","4,99","","Ramos","Craig"
"326","AUD","20111008","1","699,0982","","Ramos","Dana"
"368","AUD","20120703","1","2443,35","","Ramos","Danny"
"312","AUD","20110120","1","3578,27","","Ramos","Francis"
"480","AUD","20130210","1","2,29","","Ramos","Jaime"
"484","AUD","20130210","1","7,95","","Ramos","Jaime"
"539","AUD","20130210","1","24,99","","Ramos","Jaime"
"368","AUD","20120329","1","2443,35","","Ramos","Jay"
"347","AUD","20110909","1","3399,99","","Ramos","Jessie"
"354","AUD","20120125","1","2071,4196","","Ramos","Joe"
"360","AUD","20120618","1","2049,0982","","Ramos","Joy"
"360","AUD","20120725","1","2049,0982","","Ramos","Juan"
"358","AUD","20121208","1","2049,0982","","Ramos","Leslie"
"313","AUD","20110515","1","3578,27","","Ramos","Marc"
"376","AUD","20130103","1","2443,35","","Ramos","Marc"
"484","AUD","20130103","1","7,95","","Ramos","Marc"
"362","AUD","20120914","1","2049,0982","","Ramos","Marie"
"312","AUD","20110118","1","3578,27","","Ramos","Monique"
"368","AUD","20120924","1","2443,35","","Ramos","Naomi"
"377","AUD","20120307","1","2181,5625","","Ramos","Randall"
"371","AUD","20121218","1","2181,5625","","Ramos","Roy"
"362","AUD","20120810","1","2049,0982","","Ramos","Tanya"
"347","AUD","20110201","1","3399,99","","Ramos","Theresa"
"371","AUD","20120313","1","2181,5625","","Rana","Bryant"
"313","AUD","20110826","1","3578,27","","Rana","Carla"
"480","AUD","20130221","1","2,29","","Rana","Cindy"
"528","AUD","20130221","1","4,99","","Rana","Cindy"
"311","AUD","20110317","1","3578,27","","Rana","Darren"
"335","AUD","20121113","1","782,99","","Rana","Henry"
"314","AUD","20110511","1","3578,27","","Rana","Ivan"
"351","AUD","20111001","1","3374,99","","Rana","Joe"
"350","AUD","20111018","1","3374,99","","Rana","Meagan"
"383","AUD","20120820","1","1000,4375","","Rana","Meredith"
"321","AUD","20120324","1","782,99","","Rana","Nancy"
"360","AUD","20120709","1","2049,0982","","Rana","Pedro"
"383","AUD","20121006","1","1000,4375","","Rana","Raymond"
"383","AUD","20121223","1","1000,4375","","Rana","Ross"
"314","AUD","20110826","1","3578,27","","Rana","Stefanie"
"362","AUD","20120423","1","2049,0982","","Rana","Whitney"
"379","AUD","20120803","1","2181,5625","","Ray","Bobby"
"312","AUD","20111007","1","3578,27","","Reed","Riley"
"606","AUD","20130207","1","539,99","","Reed","Riley"
"356","AUD","20120921","1","2071,4196","","Richardson","Abigail"
"312","AUD","20110724","1","3578,27","","Richardson","Katelyn"
"329","AUD","20120918","1","782,99","","Rivera","Evan"
"313","AUD","20111113","1","3578,27","","Rivera","Mariah"
"362","AUD","20120808","1","2049,0982","","Rivera","Nathaniel"
"477","AUD","20130205","1","4,99","","Rivera","Nathaniel"
"479","AUD","20130205","1","8,99","","Rivera","Nathaniel"
"481","AUD","20130205","1","8,99","","Rivera","Nathaniel"
"579","AUD","20130205","1","1214,85","","Rivera","Nathaniel"
"312","AUD","20110716","1","3578,27","","Rivera","Steven"
"350","AUD","20110628","1","3374,99","","Roberts","Jennifer"
"363","AUD","20130104","1","2294,99","","Roberts","Jennifer"
"477","AUD","20130104","1","4,99","","Roberts","Jennifer"
"478","AUD","20130104","1","9,99","","Roberts","Jennifer"
"369","AUD","20120803","1","2443,35","","Roberts","Jordan"
