"ProductKey"	"CurrencyAlternateKey"	"FIRST_NAME"	"LAST_NAME"	"OrderDateKey"	"OrderQuantity"	"UnitPrice"	"SecretCode"
"479"	"AUD"	"Prasad"	"Arthur"	"25.01.2013 00:00:00"	"1"	"8,99"	"6A4D1F4E6F"
"572"	"AUD"	"Prasad"	"Arthur"	"25.01.2013 00:00:00"	"1"	"742,35"	"426B3DACF1"
"310"	"AUD"	"Prasad"	"Carmen"	"29.07.2011 00:00:00"	"1"	"3578,27"	"6225E96ED8"
"369"	"AUD"	"Prasad"	"Cesar"	"01.07.2012 00:00:00"	"1"	"2443,35"	"F9CA0FD9FF"
"382"	"AUD"	"Prasad"	"Cesar"	"31.01.2013 00:00:00"	"1"	"1120,49"	"2D545CE875"
"477"	"AUD"	"Prasad"	"Cesar"	"31.01.2013 00:00:00"	"1"	"4,99"	"462607B2AD"
"479"	"AUD"	"Prasad"	"Cesar"	"31.01.2013 00:00:00"	"1"	"8,99"	"2B24A7D724"
"373"	"AUD"	"Prasad"	"Ebony"	"03.11.2012 00:00:00"	"1"	"2181,5625"	"DE2D081AE0"
"362"	"AUD"	"Prasad"	"George"	"21.12.2012 00:00:00"	"1"	"2049,0982"	"E8711FF220"
"222"	"AUD"	"Prasad"	"Gerald"	"07.02.2013 00:00:00"	"1"	"34,99"	"EFD5BE0FF9"
"528"	"AUD"	"Prasad"	"Gerald"	"07.02.2013 00:00:00"	"1"	"4,99"	"00C45D9BCC"
"535"	"AUD"	"Prasad"	"Gerald"	"07.02.2013 00:00:00"	"1"	"24,99"	"7CD940FB60"
"371"	"AUD"	"Prasad"	"Henry"	"08.11.2012 00:00:00"	"1"	"2181,5625"	"8A2F152673"
"350"	"AUD"	"Prasad"	"Jarrod"	"13.06.2011 00:00:00"	"1"	"3374,99"	"F386B64607"
"322"	"AUD"	"Prasad"	"Levi"	"27.06.2011 00:00:00"	"1"	"699,0982"	"4FBDEC05B3"
"311"	"AUD"	"Prasad"	"Meagan"	"21.08.2011 00:00:00"	"1"	"3578,27"	"A507A2AA8B"
"310"	"AUD"	"Prasad"	"Preston"	"08.12.2011 00:00:00"	"1"	"3578,27"	"A7CE512878"
"325"	"AUD"	"Prasad"	"Tabitha"	"14.09.2012 00:00:00"	"1"	"782,99"	"49124314C6"
"368"	"AUD"	"Price"	"Deb"	"06.12.2012 00:00:00"	"1"	"2443,35"	"5E98DD9544"
"369"	"AUD"	"Price"	"Ian"	"17.05.2012 00:00:00"	"1"	"2443,35"	"F3A9684225"
"312"	"AUD"	"Price"	"Isabella"	"23.03.2011 00:00:00"	"1"	"3578,27"	"2FC0514EFC"
"387"	"AUD"	"Price"	"Megan"	"28.05.2012 00:00:00"	"1"	"1000,4375"	"4A48A8ECB3"
"354"	"AUD"	"Price"	"Trevor"	"21.11.2012 00:00:00"	"1"	"2071,4196"	"7A8D292C25"
"311"	"AUD"	"Rai"	"Brad"	"18.06.2011 00:00:00"	"1"	"3578,27"	"98B04284E1"
"369"	"AUD"	"Rai"	"Brendan"	"24.03.2012 00:00:00"	"1"	"2443,35"	"4730AE3163"
"360"	"AUD"	"Rai"	"Calvin"	"03.11.2012 00:00:00"	"1"	"2049,0982"	"53DAFD429E"
"345"	"AUD"	"Rai"	"Clarence"	"17.01.2011 00:00:00"	"1"	"3399,99"	"08365AAEEC"
"353"	"AUD"	"Rai"	"Clarence"	"16.01.2013 00:00:00"	"1"	"2319,99"	"51394B7F5E"
"485"	"AUD"	"Rai"	"Clarence"	"16.01.2013 00:00:00"	"1"	"21,98"	"484290A421"
"310"	"AUD"	"Rai"	"Clayton"	"29.10.2011 00:00:00"	"1"	"3578,27"	"17417B690D"
"362"	"AUD"	"Rai"	"Grant"	"08.01.2012 00:00:00"	"1"	"2049,0982"	"8E217F025F"
"358"	"AUD"	"Rai"	"Johnny"	"08.06.2012 00:00:00"	"1"	"2049,0982"	"6C01052E7C"
"342"	"AUD"	"Rai"	"Karl"	"26.02.2011 00:00:00"	"1"	"699,0982"	"1630C2247F"
"370"	"AUD"	"Rai"	"Melvin"	"25.12.2012 00:00:00"	"1"	"2443,35"	"C800C0B575"
"214"	"AUD"	"Rai"	"Melvin"	"30.12.2012 00:00:00"	"1"	"34,99"	"2E58534E11"
"384"	"AUD"	"Rai"	"Melvin"	"30.12.2012 00:00:00"	"1"	"1120,49"	"10A446783E"
"488"	"AUD"	"Rai"	"Melvin"	"30.12.2012 00:00:00"	"1"	"53,99"	"5568D915FD"
"529"	"AUD"	"Rai"	"Melvin"	"30.12.2012 00:00:00"	"1"	"3,99"	"DC7DE44607"
"539"	"AUD"	"Rai"	"Melvin"	"30.12.2012 00:00:00"	"1"	"24,99"	"83936CD4E2"
"331"	"AUD"	"Rai"	"Michele"	"07.06.2012 00:00:00"	"1"	"782,99"	"57E6C8D172"
"352"	"AUD"	"Rai"	"Raul"	"24.10.2012 00:00:00"	"1"	"2071,4196"	"04607BCE02"
"312"	"AUD"	"Rai"	"Sharon"	"18.10.2011 00:00:00"	"1"	"3578,27"	"F72495CF72"
"368"	"AUD"	"Rai"	"Tasha"	"30.10.2012 00:00:00"	"1"	"2443,35"	"BAB0C9123E"
"381"	"AUD"	"Rai"	"Terrence"	"13.09.2012 00:00:00"	"1"	"1000,4375"	"64785C335D"
"383"	"AUD"	"Rai"	"Tonya"	"14.12.2012 00:00:00"	"1"	"1000,4375"	"B3B1732199"
"311"	"AUD"	"Rai"	"Tracy"	"22.03.2011 00:00:00"	"1"	"3578,27"	"9D1BCF5A5B"
"354"	"AUD"	"Rai"	"Willie"	"09.09.2012 00:00:00"	"1"	"2071,4196"	"533D7A8DC7"
"312"	"AUD"	"Raje"	"Ashlee"	"06.02.2011 00:00:00"	"1"	"3578,27"	"3ECBA48C42"
"311"	"AUD"	"Raje"	"Bonnie"	"04.12.2011 00:00:00"	"1"	"3578,27"	"3D42F48FE0"
"360"	"AUD"	"Raje"	"Carly"	"23.11.2012 00:00:00"	"1"	"2049,0982"	"A59EA721FF"
"368"	"AUD"	"Raje"	"Christy"	"26.06.2012 00:00:00"	"1"	"2443,35"	"20AE83ED39"
"312"	"AUD"	"Raje"	"Colleen"	"11.07.2011 00:00:00"	"1"	"3578,27"	"4E46AA9C4C"
"311"	"AUD"	"Raje"	"Cristina"	"17.04.2011 00:00:00"	"1"	"3578,27"	"C678FC4A03"
"354"	"AUD"	"Raje"	"Derek"	"15.01.2012 00:00:00"	"1"	"2071,4196"	"F06A09941E"
"351"	"AUD"	"Raje"	"Gilbert"	"31.01.2011 00:00:00"	"1"	"3374,99"	"0C43686F18"
"217"	"AUD"	"Raje"	"Gilbert"	"04.02.2013 00:00:00"	"1"	"34,99"	"637BD3CDA2"
"353"	"AUD"	"Raje"	"Gilbert"	"04.02.2013 00:00:00"	"1"	"2319,99"	"A9A0057DBD"
"528"	"AUD"	"Raje"	"Gilbert"	"04.02.2013 00:00:00"	"1"	"4,99"	"55CC53ECAC"
"537"	"AUD"	"Raje"	"Gilbert"	"04.02.2013 00:00:00"	"1"	"35,00"	"91CC6F5C7F"
"368"	"AUD"	"Raje"	"Grant"	"12.10.2012 00:00:00"	"1"	"2443,35"	"7F8ECD0D57"
"358"	"AUD"	"Raje"	"Johnny"	"23.08.2012 00:00:00"	"1"	"2049,0982"	"D97E88FD90"
"564"	"AUD"	"Raje"	"Kelli"	"02.01.2013 00:00:00"	"1"	"2384,07"	"7A03C2A1F2"
"354"	"AUD"	"Raje"	"Kurt"	"02.10.2012 00:00:00"	"1"	"2071,4196"	"B3A09DA6DC"
"356"	"AUD"	"Raje"	"Lacey"	"28.01.2012 00:00:00"	"1"	"2071,4196"	"02D194CB6C"
"311"	"AUD"	"Raje"	"Lindsay"	"15.11.2011 00:00:00"	"1"	"3578,27"	"C9C7E0C6D4"
"385"	"AUD"	"Raje"	"Lindsey"	"19.03.2012 00:00:00"	"1"	"1000,4375"	"5E50111C3A"
"382"	"AUD"	"Raje"	"Lindsey"	"16.02.2013 00:00:00"	"1"	"1120,49"	"DD83B49D39"
"332"	"AUD"	"Raje"	"Louis"	"18.06.2011 00:00:00"	"1"	"699,0982"	"FFA2CB6C56"
"314"	"AUD"	"Raje"	"Mario"	"25.11.2011 00:00:00"	"1"	"3578,27"	"0A12B00D38"
"373"	"AUD"	"Raje"	"Misty"	"26.08.2012 00:00:00"	"1"	"2181,5625"	"9A3F61AD1D"
"354"	"AUD"	"Raje"	"Rafael"	"09.04.2012 00:00:00"	"1"	"2071,4196"	"9A0CF28EB2"
"313"	"AUD"	"Raje"	"Terrence"	"12.05.2011 00:00:00"	"1"	"3578,27"	"5DB4F76434"
"376"	"AUD"	"Raje"	"Terrence"	"06.01.2013 00:00:00"	"1"	"2443,35"	"876BEE80C4"
"479"	"AUD"	"Raje"	"Terrence"	"06.01.2013 00:00:00"	"1"	"8,99"	"B67EB43909"
"479"	"AUD"	"Raje"	"Terry"	"28.01.2013 00:00:00"	"1"	"8,99"	"B4DF187BEF"
"573"	"AUD"	"Raje"	"Terry"	"28.01.2013 00:00:00"	"1"	"2384,07"	"FEA15C4D66"
"354"	"AUD"	"Raji"	"Andres"	"07.07.2012 00:00:00"	"1"	"2071,4196"	"80948CED5B"
"377"	"AUD"	"Raji"	"Arturo"	"04.09.2012 00:00:00"	"1"	"2181,5625"	"977264B6E6"
"373"	"AUD"	"Raji"	"Brad"	"05.07.2012 00:00:00"	"1"	"2181,5625"	"563F382B0C"
"313"	"AUD"	"Raji"	"Bradley"	"11.04.2011 00:00:00"	"1"	"3578,27"	"77ACB6186A"
"360"	"AUD"	"Raji"	"Brendan"	"26.06.2012 00:00:00"	"1"	"2049,0982"	"CDE919D82C"
"310"	"AUD"	"Raji"	"Carl"	"22.08.2011 00:00:00"	"1"	"3578,27"	"AAE673D4DD"
"373"	"AUD"	"Raji"	"Damien"	"23.11.2012 00:00:00"	"1"	"2181,5625"	"D3D032FA90"
"313"	"AUD"	"Raji"	"Dawn"	"18.10.2011 00:00:00"	"1"	"3578,27"	"7F346F2732"
"354"	"AUD"	"Raji"	"Jaime"	"22.10.2012 00:00:00"	"1"	"2071,4196"	"3C339849F7"
"348"	"AUD"	"Raji"	"Kate"	"21.09.2011 00:00:00"	"1"	"3374,99"	"0C168AE56A"
"314"	"AUD"	"Raji"	"Katrina"	"31.12.2010 00:00:00"	"1"	"3578,27"	"A9C8C3DD79"
"360"	"AUD"	"Raji"	"Kelli"	"14.06.2012 00:00:00"	"1"	"2049,0982"	"B8DAD01937"
"314"	"AUD"	"Raji"	"Lindsey"	"08.05.2011 00:00:00"	"1"	"3578,27"	"FF7382D5A5"
"214"	"AUD"	"Raji"	"Lindsey"	"09.01.2013 00:00:00"	"1"	"34,99"	"A32273D118"
"372"	"AUD"	"Raji"	"Lindsey"	"09.01.2013 00:00:00"	"1"	"2443,35"	"8512FD83C5"
"352"	"AUD"	"Raji"	"Michele"	"08.10.2012 00:00:00"	"1"	"2071,4196"	"76A4FAF49C"
"311"	"AUD"	"Raji"	"Misty"	"04.01.2011 00:00:00"	"1"	"3578,27"	"2C180BE368"
"352"	"AUD"	"Raji"	"Omar"	"30.10.2012 00:00:00"	"1"	"2071,4196"	"2FD8E926F7"
"311"	"AUD"	"Raji"	"Sheena"	"11.05.2011 00:00:00"	"1"	"3578,27"	"5E267DD287"
"217"	"AUD"	"Raji"	"Sheena"	"16.01.2013 00:00:00"	"1"	"34,99"	"2CCB0B102B"
"372"	"AUD"	"Raji"	"Sheena"	"16.01.2013 00:00:00"	"1"	"2443,35"	"763999BB5E"
"477"	"AUD"	"Raji"	"Sheena"	"16.01.2013 00:00:00"	"1"	"4,99"	"B312A8A5FF"
"479"	"AUD"	"Raji"	"Sheena"	"16.01.2013 00:00:00"	"1"	"8,99"	"D77FEE0F31"
"312"	"AUD"	"Raji"	"Tammy"	"02.03.2011 00:00:00"	"1"	"3578,27"	"E5E8403E9A"
"354"	"AUD"	"Raji"	"Terry"	"18.11.2012 00:00:00"	"1"	"2071,4196"	"D7B7EB17EB"
"337"	"AUD"	"Raji"	"Warren"	"08.10.2012 00:00:00"	"1"	"782,99"	"C4B4E3C751"
"343"	"AUD"	"Raji"	"Wayne"	"10.04.2012 00:00:00"	"1"	"782,99"	"EC0BE8547A"
"346"	"AUD"	"Raji"	"Willie"	"28.04.2011 00:00:00"	"1"	"3399,99"	"02BC56A9AC"
"361"	"AUD"	"Raji"	"Willie"	"09.01.2013 00:00:00"	"1"	"2294,99"	"E8A3C066C5"
"480"	"AUD"	"Raji"	"Willie"	"09.01.2013 00:00:00"	"1"	"2,29"	"2CCE431CCC"
"484"	"AUD"	"Raji"	"Willie"	"09.01.2013 00:00:00"	"1"	"7,95"	"1D05F191C2"
"528"	"AUD"	"Raji"	"Willie"	"09.01.2013 00:00:00"	"1"	"4,99"	"DAC2C1B199"
"537"	"AUD"	"Raji"	"Willie"	"09.01.2013 00:00:00"	"1"	"35,00"	"AB91215882"
"356"	"AUD"	"Raman"	"Abby"	"09.10.2012 00:00:00"	"1"	"2071,4196"	"747B983871"
"217"	"AUD"	"Raman"	"Allen"	"21.02.2013 00:00:00"	"1"	"34,99"	"CFD8F5171D"
"529"	"AUD"	"Raman"	"Allen"	"21.02.2013 00:00:00"	"1"	"3,99"	"BBFE8F8923"
"538"	"AUD"	"Raman"	"Allen"	"21.02.2013 00:00:00"	"1"	"21,49"	"10901ECEE0"
"368"	"AUD"	"Raman"	"Arthur"	"01.09.2012 00:00:00"	"1"	"2443,35"	"1AE57A6D6C"
"228"	"AUD"	"Raman"	"Brandy"	"01.02.2013 00:00:00"	"1"	"49,99"	"62183DA425"
"368"	"AUD"	"Raman"	"Brett"	"28.06.2012 00:00:00"	"1"	"2443,35"	"0434D00FA9"
"345"	"AUD"	"Raman"	"Candace"	"19.09.2011 00:00:00"	"1"	"3399,99"	"9FEF2512B4"
"375"	"AUD"	"Raman"	"C?sar"	"25.09.2012 00:00:00"	"1"	"2181,5625"	"3671B01875"
"356"	"AUD"	"Raman"	"Cindy"	"17.12.2012 00:00:00"	"1"	"2071,4196"	"36AA9B3B08"
"352"	"AUD"	"Raman"	"Geoffrey"	"07.11.2012 00:00:00"	"1"	"2071,4196"	"43922978A8"
"358"	"AUD"	"Raman"	"Jay"	"11.07.2012 00:00:00"	"1"	"2049,0982"	"09207DD61C"
"360"	"AUD"	"Raman"	"Jermaine"	"19.11.2012 00:00:00"	"1"	"2049,0982"	"C36741D5D2"
"313"	"AUD"	"Raman"	"Mayra"	"21.12.2011 00:00:00"	"1"	"3578,27"	"54ED865730"
"354"	"AUD"	"Raman"	"Meagan"	"23.10.2012 00:00:00"	"1"	"2071,4196"	"B056B2665E"
"310"	"AUD"	"Raman"	"Michele"	"24.03.2011 00:00:00"	"1"	"3578,27"	"36A2A901EA"
"313"	"AUD"	"Raman"	"Patricia"	"21.02.2011 00:00:00"	"1"	"3578,27"	"21EC92CFA9"
"376"	"AUD"	"Raman"	"Patricia"	"05.01.2013 00:00:00"	"1"	"2443,35"	"22F3F22098"
"313"	"AUD"	"Raman"	"Raymond"	"07.08.2011 00:00:00"	"1"	"3578,27"	"F525945161"
"313"	"AUD"	"Raman"	"Roy"	"16.01.2011 00:00:00"	"1"	"3578,27"	"7441A04CA0"
"352"	"AUD"	"Raman"	"Ruben"	"28.10.2012 00:00:00"	"1"	"2071,4196"	"8516863543"
"370"	"AUD"	"Raman"	"Ruth"	"05.01.2012 00:00:00"	"1"	"2443,35"	"4FEF8F2D26"
"314"	"AUD"	"Raman"	"Shane"	"30.01.2011 00:00:00"	"1"	"3578,27"	"7DAB9E77B0"
"336"	"AUD"	"Raman"	"Summer"	"03.12.2011 00:00:00"	"1"	"699,0982"	"4D622585C4"
"358"	"AUD"	"Ramirez"	"Cole"	"14.07.2012 00:00:00"	"1"	"2049,0982"	"629280E363"
"351"	"AUD"	"Ramirez"	"Isaiah"	"29.08.2011 00:00:00"	"1"	"3374,99"	"9C5B2F9601"
"383"	"AUD"	"Ramirez"	"Mason"	"01.09.2012 00:00:00"	"1"	"1000,4375"	"E5D2937832"
"313"	"AUD"	"Ramirez"	"Olivia"	"27.09.2011 00:00:00"	"1"	"3578,27"	"58B89FA4D6"
"314"	"AUD"	"Ramos"	"Alfredo"	"12.11.2011 00:00:00"	"1"	"3578,27"	"4F22DA9F21"
"351"	"AUD"	"Ramos"	"Audrey"	"25.10.2011 00:00:00"	"1"	"3374,99"	"D647439101"
"360"	"AUD"	"Ramos"	"Briana"	"19.09.2012 00:00:00"	"1"	"2049,0982"	"C534E1A7DC"
"352"	"AUD"	"Ramos"	"Byron"	"04.09.2012 00:00:00"	"1"	"2071,4196"	"A4230622D6"
"310"	"AUD"	"Ramos"	"Carolyn"	"26.04.2011 00:00:00"	"1"	"3578,27"	"39F7E547B3"
"530"	"AUD"	"Ramos"	"Craig"	"21.02.2013 00:00:00"	"1"	"4,99"	"1A64943678"
"326"	"AUD"	"Ramos"	"Dana"	"08.10.2011 00:00:00"	"1"	"699,0982"	"4136BC98D9"
"368"	"AUD"	"Ramos"	"Danny"	"03.07.2012 00:00:00"	"1"	"2443,35"	"0030EAC912"
"312"	"AUD"	"Ramos"	"Francis"	"20.01.2011 00:00:00"	"1"	"3578,27"	"57ECF0640A"
"480"	"AUD"	"Ramos"	"Jaime"	"10.02.2013 00:00:00"	"1"	"2,29"	"477AE57872"
"484"	"AUD"	"Ramos"	"Jaime"	"10.02.2013 00:00:00"	"1"	"7,95"	"E1DE3C7FAC"
"539"	"AUD"	"Ramos"	"Jaime"	"10.02.2013 00:00:00"	"1"	"24,99"	"22B03FDF86"
"368"	"AUD"	"Ramos"	"Jay"	"29.03.2012 00:00:00"	"1"	"2443,35"	"A504F34251"
"347"	"AUD"	"Ramos"	"Jessie"	"09.09.2011 00:00:00"	"1"	"3399,99"	"58DC0276F1"
"354"	"AUD"	"Ramos"	"Joe"	"25.01.2012 00:00:00"	"1"	"2071,4196"	"87DB748705"
"360"	"AUD"	"Ramos"	"Joy"	"18.06.2012 00:00:00"	"1"	"2049,0982"	"4623B597EE"
"360"	"AUD"	"Ramos"	"Juan"	"25.07.2012 00:00:00"	"1"	"2049,0982"	"9CB84E0FBF"
"358"	"AUD"	"Ramos"	"Leslie"	"08.12.2012 00:00:00"	"1"	"2049,0982"	"EFFB4F4635"
"313"	"AUD"	"Ramos"	"Marc"	"15.05.2011 00:00:00"	"1"	"3578,27"	"1500C94DB3"
"376"	"AUD"	"Ramos"	"Marc"	"03.01.2013 00:00:00"	"1"	"2443,35"	"2328BBFD78"
"484"	"AUD"	"Ramos"	"Marc"	"03.01.2013 00:00:00"	"1"	"7,95"	"70CE911771"
"362"	"AUD"	"Ramos"	"Marie"	"14.09.2012 00:00:00"	"1"	"2049,0982"	"01F1A8E2CC"
"312"	"AUD"	"Ramos"	"Monique"	"18.01.2011 00:00:00"	"1"	"3578,27"	"45DD726C36"
"368"	"AUD"	"Ramos"	"Naomi"	"24.09.2012 00:00:00"	"1"	"2443,35"	"AD2231CDD3"
"377"	"AUD"	"Ramos"	"Randall"	"07.03.2012 00:00:00"	"1"	"2181,5625"	"5160E9EEBC"
"371"	"AUD"	"Ramos"	"Roy"	"18.12.2012 00:00:00"	"1"	"2181,5625"	"3BAD1F7944"
"362"	"AUD"	"Ramos"	"Tanya"	"10.08.2012 00:00:00"	"1"	"2049,0982"	"DB81673030"
"347"	"AUD"	"Ramos"	"Theresa"	"01.02.2011 00:00:00"	"1"	"3399,99"	"53B6C43744"
"371"	"AUD"	"Rana"	"Bryant"	"13.03.2012 00:00:00"	"1"	"2181,5625"	"2F05475CCC"
"313"	"AUD"	"Rana"	"Carla"	"26.08.2011 00:00:00"	"1"	"3578,27"	"7392DC703D"
"480"	"AUD"	"Rana"	"Cindy"	"21.02.2013 00:00:00"	"1"	"2,29"	"DE554A02F7"
"528"	"AUD"	"Rana"	"Cindy"	"21.02.2013 00:00:00"	"1"	"4,99"	"C398BCCC2C"
"311"	"AUD"	"Rana"	"Darren"	"17.03.2011 00:00:00"	"1"	"3578,27"	"B0461D6603"
"335"	"AUD"	"Rana"	"Henry"	"13.11.2012 00:00:00"	"1"	"782,99"	"93497C0117"
"314"	"AUD"	"Rana"	"Ivan"	"11.05.2011 00:00:00"	"1"	"3578,27"	"0A6194404E"
"351"	"AUD"	"Rana"	"Joe"	"01.10.2011 00:00:00"	"1"	"3374,99"	"B39DA61E21"
"350"	"AUD"	"Rana"	"Meagan"	"18.10.2011 00:00:00"	"1"	"3374,99"	"B0280677FE"
"383"	"AUD"	"Rana"	"Meredith"	"20.08.2012 00:00:00"	"1"	"1000,4375"	"8954FA8F0D"
"321"	"AUD"	"Rana"	"Nancy"	"24.03.2012 00:00:00"	"1"	"782,99"	"B63820C631"
"360"	"AUD"	"Rana"	"Pedro"	"09.07.2012 00:00:00"	"1"	"2049,0982"	"E8FD8784E0"
"383"	"AUD"	"Rana"	"Raymond"	"06.10.2012 00:00:00"	"1"	"1000,4375"	"B43B05B9DC"
"383"	"AUD"	"Rana"	"Ross"	"23.12.2012 00:00:00"	"1"	"1000,4375"	"40DC588E4A"
"314"	"AUD"	"Rana"	"Stefanie"	"26.08.2011 00:00:00"	"1"	"3578,27"	"939BF5D1FA"
"362"	"AUD"	"Rana"	"Whitney"	"23.04.2012 00:00:00"	"1"	"2049,0982"	"79E8D3121B"
"379"	"AUD"	"Ray"	"Bobby"	"03.08.2012 00:00:00"	"1"	"2181,5625"	"D4B6DEAFB4"
"312"	"AUD"	"Reed"	"Riley"	"07.10.2011 00:00:00"	"1"	"3578,27"	"B849FBA037"
"606"	"AUD"	"Reed"	"Riley"	"07.02.2013 00:00:00"	"1"	"539,99"	"EFEA60DA6C"
"356"	"AUD"	"Richardson"	"Abigail"	"21.09.2012 00:00:00"	"1"	"2071,4196"	"F654766C44"
"312"	"AUD"	"Richardson"	"Katelyn"	"24.07.2011 00:00:00"	"1"	"3578,27"	"DD73F3F3E5"
"329"	"AUD"	"Rivera"	"Evan"	"18.09.2012 00:00:00"	"1"	"782,99"	"1FA63EA995"
"313"	"AUD"	"Rivera"	"Mariah"	"13.11.2011 00:00:00"	"1"	"3578,27"	"533FF635AF"
"362"	"AUD"	"Rivera"	"Nathaniel"	"08.08.2012 00:00:00"	"1"	"2049,0982"	"A4117237DE"
"477"	"AUD"	"Rivera"	"Nathaniel"	"05.02.2013 00:00:00"	"1"	"4,99"	"600BE0EDBD"
"479"	"AUD"	"Rivera"	"Nathaniel"	"05.02.2013 00:00:00"	"1"	"8,99"	"8D3ABD02F2"
"481"	"AUD"	"Rivera"	"Nathaniel"	"05.02.2013 00:00:00"	"1"	"8,99"	"8055B62B01"
"579"	"AUD"	"Rivera"	"Nathaniel"	"05.02.2013 00:00:00"	"1"	"1214,85"	"E8592F321A"
"312"	"AUD"	"Rivera"	"Steven"	"16.07.2011 00:00:00"	"1"	"3578,27"	"A26BD6A1B2"
"350"	"AUD"	"Roberts"	"Jennifer"	"28.06.2011 00:00:00"	"1"	"3374,99"	"58A32DE559"
"363"	"AUD"	"Roberts"	"Jennifer"	"04.01.2013 00:00:00"	"1"	"2294,99"	"037D2B372A"
"477"	"AUD"	"Roberts"	"Jennifer"	"04.01.2013 00:00:00"	"1"	"4,99"	"1465BA1577"
"478"	"AUD"	"Roberts"	"Jennifer"	"04.01.2013 00:00:00"	"1"	"9,99"	"547AAF59A0"
"369"	"AUD"	"Roberts"	"Jordan"	"03.08.2012 00:00:00"	"1"	"2443,35"	"CC662324F1"
"350"	"AUD"	"Robinson"	"Dorothy"	"05.10.2011 00:00:00"	"1"	"3374,99"	"BFD5E1B3FB"
"310"	"AUD"	"Rodgers"	"Scott"	"16.10.2011 00:00:00"	"1"	"3578,27"	"B3B94A2B67"
"310"	"AUD"	"Rodriguez"	"Allen"	"07.04.2011 00:00:00"	"1"	"3578,27"	"CABEDF29A5"
"354"	"AUD"	"Rodriguez"	"Arthur"	"08.11.2012 00:00:00"	"1"	"2071,4196"	"5F8C4549A7"
"356"	"AUD"	"Rodriguez"	"Bobby"	"08.12.2012 00:00:00"	"1"	"2071,4196"	"014EC6EC41"
"369"	"AUD"	"Rodriguez"	"Carla"	"06.02.2012 00:00:00"	"1"	"2443,35"	"1DFAFBE27B"
"370"	"AUD"	"Rodriguez"	"Carolyn"	"03.01.2012 00:00:00"	"1"	"2443,35"	"A1F89EAE95"
"310"	"AUD"	"Rodriguez"	"Douglas"	"25.09.2011 00:00:00"	"1"	"3578,27"	"021694E628"
"484"	"AUD"	"Rodriguez"	"Dylan"	"17.02.2013 00:00:00"	"1"	"7,95"	"D9B5E270D2"
"528"	"AUD"	"Rodriguez"	"Dylan"	"17.02.2013 00:00:00"	"1"	"4,99"	"E1AA9446F9"
"536"	"AUD"	"Rodriguez"	"Dylan"	"17.02.2013 00:00:00"	"1"	"29,99"	"CE151008E9"
"362"	"AUD"	"Rodriguez"	"Evelyn"	"02.06.2012 00:00:00"	"1"	"2049,0982"	"2929F24565"
"373"	"AUD"	"Rodriguez"	"Francisco"	"13.11.2012 00:00:00"	"1"	"2181,5625"	"83EB453A54"
"369"	"AUD"	"Rodriguez"	"Frederick"	"08.11.2012 00:00:00"	"1"	"2443,35"	"02A8C9F535"
"313"	"AUD"	"Rodriguez"	"Geoffrey"	"06.12.2011 00:00:00"	"1"	"3578,27"	"D8F3AB94D9"
"385"	"AUD"	"Rodriguez"	"Heidi"	"28.09.2012 00:00:00"	"1"	"1000,4375"	"01FB7D5840"
"356"	"AUD"	"Rodriguez"	"Jarrod"	"14.07.2012 00:00:00"	"1"	"2071,4196"	"B367F03877"
"358"	"AUD"	"Rodriguez"	"Kristi"	"30.08.2012 00:00:00"	"1"	"2049,0982"	"D314545100"
"312"	"AUD"	"Rodriguez"	"Pedro"	"06.04.2011 00:00:00"	"1"	"3578,27"	"65BD792D07"
"348"	"AUD"	"Rodriguez"	"Rachael"	"19.10.2011 00:00:00"	"1"	"3374,99"	"FE3CB4FC65"
"358"	"AUD"	"Rodriguez"	"Ruben"	"19.02.2012 00:00:00"	"1"	"2049,0982"	"3E33181D41"
"377"	"AUD"	"Rodriguez"	"Wyatt"	"12.02.2012 00:00:00"	"1"	"2181,5625"	"546FBB79EF"
"368"	"AUD"	"Rogers"	"Anna"	"11.01.2012 00:00:00"	"1"	"2443,35"	"4FA63687EB"
"379"	"AUD"	"Romero"	"Diane"	"23.03.2012 00:00:00"	"1"	"2181,5625"	"B790C0897E"
"310"	"AUD"	"Romero"	"Erika"	"14.09.2011 00:00:00"	"1"	"3578,27"	"2861531B3F"
"375"	"AUD"	"Romero"	"Francis"	"13.04.2012 00:00:00"	"1"	"2181,5625"	"E690F5A456"
"358"	"AUD"	"Romero"	"Frank"	"21.10.2012 00:00:00"	"1"	"2049,0982"	"DEBE199671"
"377"	"AUD"	"Romero"	"Gary"	"05.04.2012 00:00:00"	"1"	"2181,5625"	"45ACA13FB5"
"354"	"AUD"	"Romero"	"Gina"	"29.08.2012 00:00:00"	"1"	"2071,4196"	"FE5DE2D11E"
"214"	"AUD"	"Romero"	"Jacquelyn"	"14.02.2013 00:00:00"	"1"	"34,99"	"1494CAFD74"
"383"	"AUD"	"Romero"	"Jessie"	"20.08.2012 00:00:00"	"1"	"1000,4375"	"220151D55F"
"370"	"AUD"	"Romero"	"Julio"	"08.05.2012 00:00:00"	"1"	"2443,35"	"D71AAB60A2"
"352"	"AUD"	"Romero"	"Latasha"	"11.08.2012 00:00:00"	"1"	"2071,4196"	"CB2C80BD2A"
"313"	"AUD"	"Romero"	"Lawrence"	"03.02.2011 00:00:00"	"1"	"3578,27"	"CCB12C77F7"
"217"	"AUD"	"Romero"	"Lawrence"	"16.01.2013 00:00:00"	"1"	"34,99"	"FFA3744E08"
